,rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
1785,17116965,Tony's Pizzeria at Jump & Jack's,West Chester,"['Coffee and Tea', 'Pizza', 'Bar Food']",$,3.1,1
1786,17114628,Skins Place,Cheviot/Westwood,['Bar Food'],$,3.2,1
1787,17114502,Rookwood Ice Cream Parlor,Price Hill/Fairmount,"['Desserts', 'Ice Cream']",$,2.9,4
1788,17115838,Mutts Brewery Lounge & Rest,Trenton,['Bar Food'],$,3.3,1
1789,17116705,Heid-Away Cafe,Monfort Heights/White Oak,['Bar Food'],$,3.2,1
1790,17117076,Moon Co-Op Cafe & Deli,Oxford,['Sandwich'],$$,3.1,1
1791,17117962,Peg's Pub,Sharonville,['Bar Food'],$,3.0,4
1792,17112158,Blossom's West Indian,Walnut Hills/Mount Adams,['Indian'],$$,2.9,1
1793,17112469,Chicago Style Fish & Chicken,Over-the-Rhine/Mount Auburn,"['Fast Food', 'Seafood']",$,2.8,1
1794,17113319,Ice Cream Palace,Over-the-Rhine/Mount Auburn,"['Desserts', 'Ice Cream']",$,3.0,1
1795,17113534,Landen Sports Cafe,Landen,"['Burger', 'Bar Food', 'Sandwich']",$,3.2,1
1796,17113729,Mangia Osteria,Walnut Hills/Mount Adams,['Bar Food'],$$,3.0,1
1797,17112057,Station 43 Babes,Cheviot/Westwood,['Bar Food'],$,3.4,0
1798,17115645,Marco's Pizza,Middletown,['Pizza'],$,3.2,1
1799,17114161,Passage Cafe,Downtown,['American'],$,2.9,4
1800,17114445,Reef,Campbell County,['American'],$,2.8,1
1801,17114506,Angilo's Pizza,Fairfield,"['Italian', 'Pizza']",$$,3.2,1
1802,17115450,Ice Cream Etc,Bethel,"['American', 'Desserts', 'Ice Cream']",$,3.2,1
1803,17115473,Hard Times Cafe,Camden,"['American', 'Pizza', 'Sandwich']",$,3.0,4
1804,17115508,Chilo Carryout & Deli,Felicity,"['Burger', 'Pizza', 'Sandwich']",$,3.0,4
1805,17115601,Bucks,Middletown,"['American', 'Breakfast', 'Burger']",$,2.9,1
1806,17116645,United Dairy Farmers,Amelia,"['Coffee and Tea', 'Desserts']",$,3.0,4
1807,17116704,Vinnie's Gourmet Pretzels,Downtown,['Fast Food'],$,2.9,1
1808,17116694,Cooper's Crepes,Downtown,"['European', 'Fast Food', 'French']",$,3.3,1
1809,17116846,Bistro Verde,Downtown,[],$$,2.9,1
1810,17116644,United Dairy Farmers,Cold Spring/Alexandria,"['Coffee and Tea', 'Desserts']",$,2.9,4
1811,17116709,Great American Cookies,Colerain Township,['Desserts'],$,2.8,4
1812,17116780,Snappy Tomato Pizza Co.,Walton,"['Pizza', 'Sandwich']",$,3.0,4
1813,17116809,Clifton International Market,Clifton/Avondale,['International'],$,3.0,4
1814,17116914,Ross Bakery,Hamilton,[],$,2.9,4
1815,17117084,Orange Leaf Frozen Yogurt,Oxford,['Desserts'],$,3.3,1
1816,17117246,Remi J's Barbeque,West Chester,['BBQ'],$,3.0,4
1817,17117391,Sharkys Eats and Treats,Cold Spring/Alexandria,"['American', 'Desserts', 'Fast Food']",$,3.0,4
1818,17113258,Heavenly Ham,Crestview Hills,"['American', 'Sandwich']",$,2.8,4
1819,17113355,J D's Deli,Covington,['Sandwich'],$,3.3,1
1820,17112373,Cajun Cajun,Anderson Township,['Southern'],$$,2.9,4
1821,17112733,Derf's Tavern,Covington,['Bar Food'],$,2.9,4
1822,17113384,Jeannie's Tavern,Covington,['Bar Food'],$,3.0,4
1823,17113950,Muggbees Sports Bar,Crescent Springs/Fort Wright,['Bar Food'],$,2.8,1
1824,17113885,Mike's Fish & Bar-B-Q,Norwood,"['BBQ', 'Seafood']",$,2.9,1
1825,17113976,New Amber,Clifton/Avondale,"['Indian', 'Pakistani', 'Vegetarian']",$$,3.1,1
1826,17111922,Andy's Cafe,Carthage,"['American', 'Burger', 'Bar Food']",$,3.2,0
1827,17115598,Bill's Open Door Cafe,Middletown,"['Breakfast', 'Burger', 'Bar Food']",$,2.9,0
1828,17114573,Scotty's Catering,West Chester,['Sandwich'],$,3.2,0
1829,17112202,Bond Hill Cafe,Bond Hill,"['American', 'Bar Food']",$,3.1,0
1830,17114144,Papa's Pub,Florence,['Italian'],$,3.1,0
1831,17115132,Weber's Cafe,Northside,['American'],$,3.2,0
1832,17115852,Main Street Pizza,Williamsburg,['Pizza'],$,3.3,0
1833,17116503,Friend's Backyard Grill,Clarksville,['American'],$,3.1,0
1834,17117400,Garrett's Place Sports Bar and Grill,Walton,"['American', 'Bar Food']",$,2.8,4
1835,17113248,Happy Hollow Inn,Norwood,['Pub Food'],$,3.2,0
1836,17117546,True West Coffee,Hamilton,"['Breakfast', 'Coffee and Tea', 'Sandwich']",$,3.1,0
1837,17112217,Bottoms Up,Covington,['Bar Food'],$,2.7,4
1838,17112384,Camp Springs Tavern,Cold Spring/Alexandria,['Bar Food'],$,3.0,4
1839,17112458,Chef's Kitchen Cakery,Deer Park/Madeira,['Desserts'],$,3.5,0
1840,17113414,Jimmie's Tap Room,Norwood,['Bar Food'],$,3.2,0
1841,17114070,P Dub's Cafe,Hamilton,['American'],$,3.0,0
1842,17115520,Harold's Quick Shop Carry Out,Georgetown,['Sandwich'],$,3.2,0
1843,17115694,Verity Discount Smokes & Crryt,Middletown,['Desserts'],$,3.0,0
1844,17115503,Lake Lorelei Fisherman's Wharf,Fayetteville,['Seafood'],$$,2.8,4
1845,17115539,Sub City,Hamersville,['Sandwich'],$,2.9,4
1846,17115543,B & A Sports Bar,Harrison,['Bar Food'],$,2.7,0
1847,17116424,Take A Break,West Chester,"['Coffee and Tea', 'Desserts', 'Beverages']",$,3.3,0
1848,17116801,Wiggy Dip Ice Cream,Downtown,"['Desserts', 'Ice Cream']",$,3.2,0
1849,17117111,Hot Head Burritos,Hamilton,"['Fast Food', 'Tex-Mex']",$,3.0,0
1850,17117146,Holmes Cafe,Covington,"['American', 'Breakfast']",$,3.0,4
1851,17117861,Indian Creek Tavern,Oxford,"['American', 'Pizza', 'Bar Food']",$,3.0,4
1852,17112143,Biker Dude Ice Cream,Hamilton,"['Desserts', 'Ice Cream']",$,2.9,4
1853,17112758,Dixie Club Cafe,Erlanger,['Bar Food'],$,3.2,0
1854,17112871,El Pueblito,Florence,['Mexican'],$,2.8,4
1855,17112899,Erwin's Choice Meats & Cater,Covington,['Sandwich'],$,3.1,0
1856,17113086,Go Play Cafe,Mason,['American'],$,3.1,0
1857,17414009,Buzzy's NYPD,Greendale,['Pizza'],$,4.4,8
1858,17417691,3rd & Main,Aurora,"['American', 'BBQ', 'Burger']",$$$,4.4,97
1859,17418349,Maverick's Firewater Grill,Greendale,"['American', 'Burger', 'Italian']",$,3.0,9
1860,17414964,Whisky's Family Restaurant,Lawrenceburg,"['American', 'Seafood']",$$$,3.9,62
1861,18350685,LaRosa's Pizza Greendale,Greendale,['Pizza'],$,3.8,9
1862,17417138,St. Leon Tavern,West Harrison,"['Burger', 'Bar Food']",$,3.9,8
1863,17418188,Main Street Diner,Rising Sun,"['BBQ', 'Breakfast', 'Burger']",$,3.3,3
1864,17416185,Jack's Place,Rising Sun,"['Breakfast', 'Diner', 'Sandwich']",$,3.4,5
1865,17418150,Los Primos Mexican Restaurant,Lawrenceburg,"['American', 'Mexican']",$,3.9,22
1866,17418378,Primetime Pizza,Lawrenceburg,"['Burger', 'Pizza', 'Sandwich']",$,3.7,28
1867,17416184,Hong Kong Kitchen,Rising Sun,['Chinese'],$,3.5,7
1868,17417835,Final Cut Steakhouse,Lawrenceburg,"['American', 'Sandwich', 'Steak']",$$$$,3.4,27
1869,17417685,Lawrenceburger,Lawrenceburg,"['Burger', 'Bar Food']",$,3.9,32
1870,17418691,Happy Dragon,Lawrenceburg,['Chinese'],$,3.4,18
1871,17431360,Edwardo's Pizza & Subs,Crittenden,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.9,4
1872,17431368,Whippy-Dip,Crittenden,"['Burger', 'Desserts', 'Sandwich']",$,4.0,7
1873,17414965,Willie's Sports Cafe,Lawrenceburg,"['American', 'Bar Food', 'Sandwich']",$$,3.6,25
1874,17416189,River House III Bar & Grill Incorporated,Rising Sun,"['Bar Food', 'Sandwich']",$,3.3,4
1875,17418464,Caudillo's Pizza,Rising Sun,"['Italian', 'Pizza', 'Sandwich']",$$,3.5,4
1876,17417963,Bryceno's,Patriot,"['Burger', 'Diner', 'Italian']",$,3.2,1
1877,17418269,Chateau Pomije Vineyard Café,Guilford,"['American', 'Mediterranean']",$$,3.4,4
1878,17414917,Acapulco Mexican Restaurant,Lawrenceburg,"['Mexican', 'Tex-Mex']",$$,3.8,25
1879,17416190,Rockies Bar & Grill,Rising Sun,"['Burger', 'Bar Food']",$,3.7,2
1880,17414951,Sakura Japanese Steak House & Sushi,Lawrenceburg,"['Japanese', 'Steak', 'Sushi']",$$$,3.7,18
1881,17418012,Snappy Tomato Pizza Co.,Rising Sun,"['Pizza', 'Sandwich']",$,2.9,4
1882,17414123,Klumps Tavern,Guilford,['Bar Food'],$,3.4,3
1883,17431366,Thornberry's Bakery,Crittenden,[],$,3.9,2
1884,17412851,Big Daddy's Bar-B-Q & Lil' Mama's Fixins',Aurora,"['American', 'BBQ']",$$,3.7,24
1885,17418177,Zorbas Greek Restaurant,Lawrenceburg,"['Burger', 'Greek', 'Vegetarian']",$,3.3,14
1886,17416192,Subway,Rising Sun,['Fast Food'],$,3.0,2
1887,17418471,Hickory House,Rising Sun,"['American', 'BBQ']",$$,3.4,1
1888,17418092,DJ's Bakery,Bright,[],$,3.7,3
1889,17414949,River Watch,Lawrenceburg,"['American', 'Bar Food', 'Seafood']",$$,3.5,12
1890,17414943,New China Restaurant,Lawrenceburg,['Chinese'],$,3.6,10
1891,17418083,Epic Buffet,Lawrenceburg,"['American', 'Breakfast']",$$$,3.3,6
1892,17412857,Comb's Pizza,Aurora,"['Pizza', 'Sandwich']",$,3.6,8
1893,17431362,McDonald's,Crittenden,['Fast Food'],$,3.1,1
1894,17418978,Beebs and Bubs,Lawrenceburg,"['Sandwich', 'Healthy Food']",$,3.2,4
1895,17418340,Daniel's Cafe & Coffeehouse,Aurora,"['Coffee and Tea', 'Sandwich', 'Healthy Food']",$,3.7,7
1896,17418939,Woody's On the Hill Bar & Grille,Aurora,"['American', 'Bar Food', 'Steak']",$$,3.4,7
1897,17417132,Blimpie,West Harrison,['Fast Food'],$,3.1,1
1898,17417922,The Brickyard Cafe,Lawrenceburg,"['Burger', 'Bar Food']",$,3.5,6
1899,17414954,Snappy Tomato Pizza Co,Lawrenceburg,"['Pizza', 'Sandwich']",$,3.1,6
1900,17414011,Half Moon Saloon,Greendale,['Bar Food'],$,2.7,1
1901,17414959,Subway,Lawrenceburg,['Fast Food'],$,3.3,6
1902,17418363,Waffle House,Greendale,"['American', 'Breakfast']",$,3.1,1
1903,17412855,China Wok Restaurant,Aurora,"['Thai', 'Vegetarian', 'Tea']",$,3.6,5
1904,17414938,L.A. Sweets Coffee Creamery and Hand Made Chocolates,Lawrenceburg,"['American', 'Coffee and Tea', 'Desserts']",$,3.3,4
1905,17412860,Flavors Ice Cream & Deli,Aurora,"['Desserts', 'Sandwich', 'Ice Cream']",$,3.6,3
1906,17414953,Skyline Chili,Lawrenceburg,"['Fast Food', 'Tex-Mex']",$,3.3,5
1907,17757726,River City Tap + Grille,Lawrenceburg,"['Southern', 'Cajun']",$,3.2,4
1908,17412852,Bob Evans,Aurora,"['American', 'Breakfast']",$,3.5,4
1909,17412849,Aurora Country Kitchen,Aurora,"['American', 'Diner']",$,3.2,3
1910,17414941,McDonald's,Lawrenceburg,['Fast Food'],$,3.2,2
1911,17418307,Great Crescent Brewery,Aurora,"['Bar Food', 'Sandwich']",$,3.2,2
1912,17412853,Burger King,Aurora,['Fast Food'],$,2.9,2
1913,17414945,Penn Station,Lawrenceburg,['Sandwich'],$,3.2,2
1914,17414946,Pizza Hut,Lawrenceburg,"['Fast Food', 'Pizza']",$,3.2,2
1915,17414919,Arby's,Lawrenceburg,['Fast Food'],$,3.2,1
1916,17412869,Taco Bell,Aurora,['Fast Food'],$,3.3,2
1917,17431365,Subway,Crittenden,['Fast Food'],$,3.0,0
1918,17417836,Marquee Cafe,Lawrenceburg,"['American', 'Breakfast', 'Southwestern']",$$,3.2,2
1919,17414925,Domino's,Lawrenceburg,"['Fast Food', 'Pizza']",$,3.2,2
1920,17418178,Howie's Diner,Lawrenceburg,"['American', 'Breakfast', 'Diner']",$,3.2,1
1921,17414944,Papa John's Pizza,Lawrenceburg,"['Fast Food', 'Pizza']",$,3.2,1
1922,17414928,Frisch's Big Boy,Lawrenceburg,['American'],$,3.2,1
1923,17412859,Dairy Queen,Aurora,"['Fast Food', 'Ice Cream']",$,3.0,4
1924,17412872,White Castle,Aurora,"['Breakfast', 'Burger', 'Fast Food']",$,3.2,0
1925,17414931,Gold Star Chili,Lawrenceburg,['Fast Food'],$,3.2,4
1926,17414958,Steak 'n Shake,Lawrenceburg,['Fast Food'],$,3.2,0
1927,17414937,KFC,Lawrenceburg,['Fast Food'],$,3.2,0
1928,17418717,Bob O's at the Levee,Lawrenceburg,"['Burger', 'Sandwich', 'Healthy Food']",$,3.2,4
